roomType,stars,address,numberOfGuests,primaryHost/smartName,price,firstReviewComments,firstReviewRating
Private room in home,5.0,"Las Vegas, Nevada, United States",2,Malee Anne,,"Great experience for my 1st booking anywhere.  Very nice host, very nice place.  Very flexible and we enjoyed our stay.",5.0
Entire home,4.71,"Las Vegas, Nevada, United States",6,Bruce,,Everything was perfect,5.0
Private room in home,4.97,"Las Vegas, Nevada, United States",2,John,,Great stay! Would definitely stay again!,5.0
Entire home,4.97,"North Las Vegas, Nevada, United States",6,Kieawa,,Great host and very convenient location,5.0
Entire home,4.96,"Henderson, Nevada, United States",8,Janie,,Janie place was perfect. Photos do not do any justice this home was beautiful inside and out. Will definitely book again. Thanks Janie,5.0
Entire guest suite,4.82,"North Las Vegas, Nevada, United States",2,Lilian,,Thank you,4.0
Entire condo,4.36,"Henderson, Nevada, United States",3,Shanté,,"She was an amazing host, she was very flexible and understanding, even accommodating to a last minute request.",5.0
Entire rental unit,4.69,"Las Vegas, Nevada, United States",4,Raul,,Raul and his place was awesome. Very responsive host and very clean place and at a good spot. Not exactly walkable to the strip maybe 30 minutes but the area is near the China town. Very happy with Raul's place and would get the place again in the future. WORTH IT!,5.0
Entire rental unit,4.3,"Las Vegas, Nevada, United States",4,Zelloo,,The view of Vegas was amazing.  I can’t wait to stay here again!!,5.0
Entire home,5.0,"Las Vegas, Nevada, United States",8,Louise,,Highly recommend! Had an absolutely wonderful stay.  The house was very comfortable and nicely decorated. Felt right at home right away. Spacious rooms with comfortable beds and very nice bedding. The house was very well stocked and the bathrooms had very nice top end products. Nice relaxing backyard with grass and beautiful roses. <br/>Such a great location just minutes to the strip or downtown. Right in the middle of everything but on a nice quiet street. <br/>I cannot say enough good things about the Hosts! They absolutely made our stay amazing. Very helpful and thoughtful. <br/>I can’t thank them enough for being so kind and attentive and making our stay so comfortable. We will definitely miss the house and Hosts! ⭐️⭐️⭐️⭐️⭐️,5.0
Entire vacation home,4.5,"Las Vegas, Nevada, United States",2,Raul,,"It was a good place, peaceful and quite neighborhood to stay at during your vacation",5.0
Private room in home,4.89,"Las Vegas, Nevada, United States",3,Lucy,,Love her home very spacious and big. Very helpful,5.0
Entire condo,4.63,"Las Vegas, Nevada, United States",4,Manya,,Everything was like the description and photos,5.0
Entire condo,4.89,"Las Vegas, Nevada, United States",5,Regina,,Very clean and easy to access. Ended up having to spend a whole day inside and it was very comfortable.,5.0
Entire condo,4.91,"Las Vegas, Nevada, United States",4,Tamara,,"stayed for about 4 weeks, was a great deal for two bedrooms. Location was very close to everything I needed while being in a quiet and safe location which can be hard to find in Vegas. There was plenty of lighting and  designated close by parking spot which made it feel safe/secure. The unit was nice and had everything you would need for a long stay (plates/silverware/tupperware/laundry machine/coffee machine etc). The few very minor things that came up, Tamara was very responsive and very quick to offer solutions/help. I would stay there again if/when I come back to Vegas!",5.0
Entire home,4.87,"Las Vegas, Nevada, United States",2,Oliver,,Great host.  Perfect place for an easy stay. would go again,5.0
Entire home,4.89,"North Las Vegas, Nevada, United States",8,Sukreet,,"Convenient location, good instructions, friendly and fast responses from the hosts. Backyard is great too.",4.0
Entire home,4.8,"Las Vegas, Nevada, United States",11,John,,We had a great time in your home. I was a disappointed in the kitchen. There were only minimal items in the kitchen. The salt and pepper shakers were almost empty and looked old.,4.0
Entire rental unit,5.0,"Las Vegas, Nevada, United States",4,Gabin And Richard,,One of the best.,5.0
Private room in home,5.0,"Las Vegas, Nevada, United States",2,Soeren,,"Fantastic stay! A very nice & polite family that makes you feel welcomed. As a host, Z is on top of everything and is very attentive to any hospitality issues should they surface at some point. I would stay there again for (%100) sure!",5.0
Entire condo,4.87,"Las Vegas, Nevada, United States",4,Las Vegas Condo Rentals,,"This rental is absolutely beautiful and is exactly as promised in the pictures. You do have to use your room key to get to your condo which was a huge plus!. Our hallway and room was So peaceful and secure. The view from our balcony was absolutely amazing We loved having coffee out on the patio every morning. The inside had everything needed as far as basic utensils and a mini fridge. The bed was very comfortable, in fact we slept in longer than expected because of how relaxed we were. Walking distance from the strip and 10 minutes walking distance from MGM which is all inside, they also have moving walkways. We enjoyed the swimming pool that was surrounded by beautiful scenery and good music. We did wish the pool was open longer It closed at 4:00 p.m. also they were not serving drinks or food however they did allow us to bring in our own. The security was super helpful look for DOROTHY She was excellent with providing information and is very knowledgeable of the property.",5.0
Entire townhouse,4.9,"Las Vegas, Nevada, United States",4,Janie,,"Amazing location, even nicer interior. Everything seemed newly renovated and the appliances all functioned extremely well. It was an extremely comfortable, cozy, and quiet stay and I would highly recommend it to anyone.",5.0
Entire home,4.82,"Las Vegas, Nevada, United States",6,Dj,,Great place and location. Had to pay to fill the propane tank. That would havemade the trip perfect otherwise. Wonderful backyard!,5.0
Entire rental unit,,"Las Vegas, Nevada, United States",4,Catherine,,very clean close to all great host,5.0
Entire rental unit,4.79,"Las Vegas, Nevada, United States",4,Andrew,,Stayed here for about 3 weeks. Felt right at home. The condo was easy to access. Surroundings were quiet and peaceful. The host was very responsive before and during the trip. Hopefully this condo is available when we come back into town to work again.,5.0
Entire condo,4.9,"Las Vegas, Nevada, United States",4,Las Vegas Condo Rentals,,"MGM Signature is a great place to stay. Its connected to MGM Grand and the tram.  So much cheeper to use tram than Uber or Lyft.  MGM is walkable to everything. The room was as described. The bed was soft and room overall comfy. The cleaning service is less than desirable. The main areas were clean. There were plenty of towels. They can do a better job with the kitchen and bathroom.  The views of Vegas were amazing. For the comfortability, location and convenience this is definitely worth it. I highly recommend! Target is around the corner for any food needs. Walgreens is walking distance. Hotel Breakfast is obnoxiously priced. Cook your own breakfast or get a few things at Target. Front desk is super friendly. Driving is a nightmare.  You dont need a car. But should you bring one, parking is free at the hotel. Valet is super chill.",4.0
Entire condo,4.66,"Las Vegas, Nevada, United States",16,Stay Together,,"Great communication, perfect location. Highly recommended.",5.0
Private room in home,4.94,"Las Vegas, Nevada, United States",3,James,,Neighbor was safe and Rosy was very sweet and welcoming.,5.0
Entire home,5.0,"Henderson, Nevada, United States",4,Kevin,,Stayed with Kevin for over 4 months I love it 🔥,5.0
Entire home,4.97,"Henderson, Nevada, United States",8,Mike,,"Our stay at Mike's place was wonderful. He was extremly communicative and welcoming. The kitchen was completley stocked with the necessities (coffee included), so there was no need to run by the store when we got in late. The neighborhood was clean and quiet, and anything we needed was a quick drive away. <br/>We were in town to see family, so the large open down stairs coupled with the pool table was great. The view from the master bed room was an added bonus, and if the weather was nice, sitting on the balcony in the morning drinking coffee would have absolutly been a thing.",5.0
Entire guesthouse,4.89,"Las Vegas, Nevada, United States",2,Amparo,,"We stayed at Amparo's place for a few weeks -- this is an affordable, pet-friendly place, a bit like a hotel room but with a little outdoor space and a much better parking situation! Pretty convenient to wherever you might want to go in Vegas, and Amparo's pets are super friendly and love to say hi, too! We really enjoyed our stay here.",5.0
